Fiyat,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Renk
718750.0,2018,198000,Otomatik,Dizel,Gri
638750.0,2017,178000,Otomatik,Dizel,Bordo
715000.0,2020,41000,Duz,Benzin,Mavi
760000.0,2022,118000,Duz,Dizel,Beyaz
512500.0,2016,158000,Duz,LPG & Benzin,Şampanya
875000.0,2023,31000,Duz,Benzin,Füme
815000.0,2021,90000,Duz,Dizel,Beyaz
629000.0,2017,153000,Duz,Dizel,Beyaz
619999.0,2016,200000,Duz,Dizel,Beyaz
565000.0,2016,174450,Duz,Dizel,Beyaz
695000.0,2017,81600,Duz,Dizel,Beyaz
979000.0,2022,19800,Otomatik,Dizel,Beyaz
620000.0,2017,87000,Duz,Benzin,Beyaz
688000.0,2019,115000,Duz,Dizel,Beyaz
739000.0,2021,119000,Duz,Dizel,Beyaz
678950.0,2020,143000,Duz,Dizel,Gri
725000.0,2022,23500,Duz,Benzin,Füme
519500.0,2016,208000,Duz,Dizel,Beyaz
605000.0,2020,88654,Duz,Benzin,Beyaz
750000.0,2023,22000,Duz,Benzin,Füme
699000.0,2023,73000,Duz,Benzin,Füme
630000.0,2016,71000,Duz,Benzin,Beyaz
475000.0,2016,215000,Duz,LPG & Benzin,Gri (Gümüş)
747900.0,2021,140000,Duz,Dizel,Beyaz
1165000.0,2024,6001,Duz,Dizel,Füme
759000.0,2020,168000,Otomatik,Dizel,Beyaz
615000.0,2020,42000,Duz,Benzin,Beyaz
765000.0,2018,157000,Otomatik,Dizel,Beyaz
1069000.0,2022,50000,Otomatik,Dizel,Beyaz
805000.0,2020,108191,Otomatik,Dizel,Beyaz
715000.0,2022,72000,Duz,Benzin,Füme
840000.0,2023,6001,Duz,Benzin,Beyaz
875000.0,2023,12000,Duz,Benzin,Füme
795000.0,2021,103000,Duz,Dizel,Beyaz
837000.0,2023,75000,Duz,Dizel,Beyaz
734750.0,2023,10482,Duz,Benzin,Beyaz
895000.0,2023,23000,Duz,Dizel,Gri
795000.0,2023,14000,Duz,LPG & Benzin,Füme
690000.0,2020,113000,Duz,Dizel,Beyaz
890000.0,2023,15000,Duz,LPG & Benzin,Beyaz
815000.0,2021,50000,Duz,Benzin,Turuncu
829000.0,2022,39800,Duz,Benzin,Beyaz
645000.0,2021,150000,Duz,Dizel,Beyaz
629000.0,2019,108000,Duz,Benzin,Beyaz
629000.0,2022,35500,Duz,Benzin,Gri
799000.0,2023,16000,Duz,Benzin,Beyaz
657500.0,2016,97000,Duz,LPG & Benzin,Beyaz
790000.0,2020,91100,Otomatik,Dizel,Beyaz
660000.0,2021,86500,Duz,LPG & Benzin,Beyaz
879900.0,2016,20453,Otomatik,Benzin,Beyaz
1030000.0,2023,29000,Duz,Benzin,Gri
689900.0,2017,132000,Otomatik,Benzin,Beyaz
645000.0,2019,81000,Duz,Dizel,Beyaz
879500.0,2022,40500,Otomatik,Dizel,Füme
675000.0,2021,137800,Duz,Dizel,Beyaz
655000.0,2020,85500,Duz,LPG & Benzin,Beyaz
990000.0,2022,20000,Yari Otomatik,Dizel,Gri (metalik)
745000.0,2022,52000,Duz,Benzin,Beyaz
742000.0,2023,15000,Duz,Benzin,Beyaz
715000.0,2022,63000,Duz,Dizel,Beyaz
837000.0,2020,109000,Otomatik,Dizel,Beyaz
655000.0,2018,39500,Duz,LPG & Benzin,Beyaz
1110000.0,2021,69000,Duz,Dizel,Diğer
729999.0,2023,33000,Duz,Benzin,Mavi
655000.0,2017,90000,Duz,LPG & Benzin,Beyaz
885000.0,2023,12000,Duz,Benzin,Turuncu
857000.0,2022,20100,Duz,Benzin,Füme
725000.0,2020,51000,Duz,Benzin,Gri
675000.0,2018,153000,Yari Otomatik,Dizel,Beyaz
735000.0,2017,98000,Duz,Benzin,Kırmızı
825000.0,2021,81000,Duz,LPG & Benzin,Füme
520000.0,2016,229651,Duz,Dizel,Beyaz
605000.0,2016,295000,Duz,Dizel,Füme
784900.0,2023,22000,Duz,Benzin,Beyaz
650000.0,2016,113000,Duz,LPG & Benzin,Beyaz
679000.0,2017,136500,Otomatik,Benzin,Beyaz
685000.0,2021,79900,Duz,Benzin,Beyaz
599000.0,2016,98500,Duz,Benzin,Siyah
795000.0,2022,82000,Duz,Dizel,Beyaz
875000.0,2022,22000,Duz,Dizel,Beyaz
649000.0,2019,179000,Duz,Dizel,Beyaz
650000.0,2017,255000,Otomatik,Dizel,Beyaz
695000.0,2020,75000,Duz,Dizel,Gri
635000.0,2019,120000,Duz,Benzin,Beyaz
689000.0,2022,45000,Duz,Benzin,Beyaz
890000.0,2023,22600,Duz,LPG & Benzin,Füme
700000.0,2020,73000,Duz,Benzin,Beyaz
904000.0,2023,10000,Duz,Benzin,Füme
800000.0,2022,35000,Duz,Benzin,Beyaz
849000.0,2021,81732,Duz,Benzin,Mavi
635000.0,2019,110000,Duz,Dizel,Beyaz
907500.0,2023,59300,Duz,Dizel,Beyaz
848000.0,2023,47500,Duz,Dizel,Füme
595000.0,2016,183000,Duz,Dizel,Beyaz
858500.0,2021,69000,Duz,Dizel,Beyaz
819000.0,2023,40119,Duz,Dizel,Beyaz
909900.0,2024,29500,Duz,Dizel,Beyaz
560000.0,2017,260000,Duz,Dizel,Kırmızı
885000.0,2023,6001,Duz,LPG & Benzin,Mavi
850000.0,2024,9000,Duz,Benzin,Gri
695000.0,2020,127000,Duz,Dizel,Beyaz
750000.0,2021,149000,Duz,Dizel,Beyaz
730000.0,2016,110000,Duz,Dizel,Beyaz
735000.0,2019,30000,Duz,Benzin,Beyaz
710000.0,2020,51000,Duz,Benzin,Kırmızı
985000.0,2019,40600,Otomatik,Benzin,Beyaz
814000.0,2023,41562,Duz,Dizel,Beyaz
1089000.0,2022,28000,Otomatik,LPG & Benzin,Turuncu
979750.0,2023,51136,Otomatik,Dizel,Gri
879000.0,2022,57132,Duz,Benzin,Beyaz
1325000.0,2023,37500,Yari Otomatik,Dizel,Yeşil (metalik)
765000.0,2019,125000,Duz,Dizel,Beyaz
745000.0,2020,83600,Duz,Dizel,Beyaz
765000.0,2021,35700,Duz,Benzin,Mavi (metalik)
685000.0,2021,145000,Duz,Dizel,Beyaz
789000.0,2023,30848,Duz,Benzin,Gri
719000.0,2021,70497,Duz,Benzin,Mavi
788000.0,2023,29100,Duz,Benzin,Beyaz
789000.0,2022,58833,Duz,Dizel,Beyaz
855000.0,2023,12000,Duz,Benzin,Mavi
1089000.0,2022,95322,Otomatik,Dizel,Mavi
755000.0,2021,69000,Duz,Benzin,Kırmızı
1015000.0,2023,6590,Duz,Dizel,Mavi (metalik)
745000.0,2022,90000,Duz,Dizel,Beyaz
685000.0,2021,129000,Duz,LPG & Benzin,Gri (titanyum)
759000.0,2023,31694,Duz,Benzin,Mavi
520000.0,2016,262000,Duz,Dizel,Siyah
665000.0,2021,85000,Duz,Benzin,Beyaz
810000.0,2023,6500,Duz,Benzin,Füme
949000.0,2023,72651,Yari Otomatik,Dizel,Beyaz
890000.0,2023,30000,Duz,LPG & Benzin,Gri (metalik)
820000.0,2022,77000,Duz,LPG & Benzin,Mavi (metalik)
749000.0,2021,69081,Duz,Dizel,Beyaz
805000.0,2023,26000,Duz,LPG & Benzin,Turuncu
725000.0,2021,65000,Duz,LPG & Benzin,Şampanya
670000.0,2020,65000,Duz,Benzin,Gri
575000.0,2019,318327,Duz,Dizel,Beyaz
645000.0,2017,158000,Otomatik,Dizel,Beyaz
930000.0,2023,9000,Duz,LPG & Benzin,Mavi
855000.0,2020,194848,Otomatik,Dizel,Beyaz
635000.0,2019,87000,Duz,Benzin,Bordo
842500.0,2021,65000,Duz,Dizel,Beyaz
710000.0,2019,120000,Duz,Dizel,Beyaz
689900.0,2020,137000,Duz,Dizel,Beyaz
538000.0,2020,327000,Duz,Dizel,Beyaz
814000.0,2022,64000,Duz,LPG & Benzin,Beyaz
1100000.0,2022,62000,Otomatik,Dizel,Turuncu
940000.0,2023,18500,Duz,LPG & Benzin,Mavi (metalik)
755000.0,2019,103000,Duz,Dizel,Beyaz
850000.0,2023,27800,Duz,Benzin,Kırmızı
870000.0,2024,6100,Duz,Benzin,Beyaz
845000.0,2017,61484,Duz,Dizel,Gri
1200000.0,2023,22850,Otomatik,Dizel,Füme
715000.0,2023,40000,Duz,Benzin,Gri
660000.0,2020,136000,Duz,LPG & Benzin,Beyaz
607000.0,2019,101890,Duz,Dizel,Beyaz
623000.0,2020,130000,Duz,Dizel,Beyaz
795000.0,2020,105000,Otomatik,Dizel,Lacivert
875000.0,2019,126000,Otomatik,Dizel,Beyaz
839000.0,2020,89000,Otomatik,Dizel,Füme
860000.0,2023,48000,Duz,Benzin,Beyaz
772000.0,2023,15000,Duz,Benzin,Gri
799750.0,2023,63000,Duz,Dizel,Beyaz
890000.0,2023,6900,Duz,Benzin,Beyaz
1190000.0,2022,52000,Yari Otomatik,Dizel,Gri
745000.0,2024,8000,Duz,Benzin,Füme
610000.0,2016,193000,Duz,Dizel,Beyaz
725000.0,2020,110000,Duz,Dizel,Beyaz
545000.0,2017,220000,Duz,Dizel,Beyaz
729000.0,2020,110000,Duz,Dizel,Beyaz
645000.0,2015,193780,Duz,Dizel,Beyaz
769000.0,2021,59000,Duz,Dizel,Beyaz
635000.0,2021,160000,Duz,Dizel,Beyaz
649000.0,2020,193000,Duz,Dizel,Beyaz
755000.0,2023,18696,Duz,Benzin,Beyaz
715000.0,2022,89000,Duz,Dizel,Beyaz
659000.0,2020,203200,Duz,Dizel,Beyaz
741000.0,2023,17000,Duz,Benzin,Beyaz
825000.0,2023,6001,Duz,Benzin,Beyaz
744900.0,2023,25000,Duz,Benzin,Beyaz
836000.0,2021,30600,Duz,Benzin,Mavi
919000.0,2022,68000,Otomatik,LPG & Benzin,Beyaz
560000.0,2016,227000,Duz,Dizel,Beyaz
565000.0,2017,182000,Duz,Dizel,Beyaz
525000.0,2020,260000,Duz,LPG & Benzin,Gri
715750.0,2023,26905,Duz,Benzin,Gri
840000.0,2021,16000,Duz,Benzin,Beyaz
710000.0,2020,53420,Duz,Benzin,Gri
695000.0,2019,46000,Duz,Benzin,Beyaz
580000.0,2019,175091,Duz,Dizel,Beyaz
639000.0,2021,77000,Duz,Dizel,Beyaz
625000.0,2019,220000,Duz,Dizel,Beyaz
779000.0,2023,18957,Duz,Benzin,Gri
1350000.0,2023,50000,Otomatik,Dizel,Füme
560000.0,2017,199500,Duz,Dizel,Beyaz
825000.0,2024,13000,Duz,Benzin,Mavi
535000.0,2017,229754,Otomatik,Dizel,Beyaz
894750.0,2020,126000,Otomatik,Dizel,Füme
699000.0,2020,74000,Duz,Dizel,Beyaz
799500.0,2022,48000,Duz,Benzin,Beyaz
647000.0,2020,114932,Duz,Dizel,Beyaz
906900.0,2023,32000,Duz,Dizel,Beyaz
670000.0,2021,60000,Duz,Benzin,Beyaz
719000.0,2017,133500,Otomatik,Benzin,Beyaz
710000.0,2021,158000,Duz,Dizel,Beyaz
1069900.0,2024,6900,Duz,Benzin,Gri
729000.0,2023,26000,Duz,Benzin,Mavi
774750.0,2020,102000,Otomatik,Dizel,Siyah
835000.0,2021,44000,Duz,Benzin,Füme
636750.0,2022,52254,Duz,Benzin,Beyaz
719750.0,2023,34000,Duz,Benzin,Beyaz
929900.0,2020,82650,Otomatik,Dizel,Gri
610000.0,2015,225000,Duz,Dizel,Füme
850000.0,2021,24350,Duz,LPG & Benzin,Beyaz
830000.0,2023,12000,Duz,Benzin,Kırmızı
739000.0,2021,70000,Duz,Dizel,Beyaz
698000.0,2023,74000,Duz,Dizel,Beyaz
814950.0,2020,59000,Otomatik,Dizel,Beyaz
749000.0,2023,70815,Duz,Benzin,Füme
759900.0,2022,43000,Duz,Dizel,Beyaz
665000.0,2018,73000,Duz,Benzin,Füme
880000.0,2023,8300,Duz,Benzin,Mavi (metalik)
735000.0,2021,44000,Duz,Benzin,Lacivert
805000.0,2020,93783,Otomatik,Dizel,Beyaz
714750.0,2023,57521,Duz,Benzin,Beyaz
1259000.0,2024,13000,Otomatik,Dizel,Füme
685000.0,2021,135450,Duz,Dizel,Beyaz
485000.0,2017,238000,Duz,Dizel,Beyaz
585000.0,2019,78000,Duz,LPG & Benzin,Beyaz
605000.0,2020,109000,Duz,Benzin,Kırmızı
769950.0,2022,46000,Duz,Dizel,Beyaz
715000.0,2021,97000,Duz,Benzin,Beyaz
887000.0,2022,90000,Otomatik,Dizel,Beyaz
805000.0,2020,140022,Otomatik,Dizel,Beyaz
520000.0,2016,251000,Duz,Dizel,Beyaz
610000.0,2017,153500,Duz,Dizel,Beyaz
1250000.0,2023,20000,Yari Otomatik,Dizel,Beyaz
610000.0,2019,87000,Duz,LPG & Benzin,Beyaz
925000.0,2022,21000,Duz,Dizel,Beyaz
715000.0,2020,31675,Duz,Benzin,Beyaz
630000.0,2019,34600,Duz,Benzin,Beyaz
645000.0,2017,204743,Yari Otomatik,Dizel,Beyaz
850000.0,2022,66000,Otomatik,Dizel,Beyaz
985000.0,2024,16500,Duz,Benzin,Yeşil
640000.0,2021,99000,Duz,Benzin,Beyaz
612000.0,2017,282000,Otomatik,Dizel,Beyaz
660000.0,2020,157000,Duz,Dizel,Beyaz
715000.0,2021,129000,Duz,Dizel,Beyaz
600000.0,2016,78100,Duz,LPG & Benzin,Beyaz
565000.0,2017,131000,Duz,Dizel,Beyaz
1019900.0,2022,53000,Yari Otomatik,Dizel,Gri
652000.0,2019,84000,Duz,Benzin,Beyaz
835000.0,2019,97000,Yari Otomatik,Dizel,Beyaz
668000.0,2021,52000,Duz,Benzin,Beyaz
750000.0,2022,37000,Duz,Benzin,Gri
835000.0,2023,14000,Duz,Benzin,Gri
650000.0,2020,107000,Duz,Dizel,Beyaz
910000.0,2024,6350,Duz,Benzin,Beyaz
880000.0,2017,102000,Otomatik,LPG & Benzin,Beyaz
660000.0,2018,69200,Duz,Benzin,Beyaz
930000.0,2024,6000,Duz,Benzin,Gri
710000.0,2020,41650,Duz,Benzin,Gri (metalik)
840000.0,2022,63000,Duz,Benzin,Beyaz
645000.0,2015,203044,Duz,Dizel,Beyaz
649000.0,2021,76955,Duz,Benzin,Beyaz
785000.0,2023,66646,Duz,Dizel,Beyaz
565000.0,2018,109000,Duz,Benzin,Beyaz
670000.0,2025,128500,Duz,Dizel,Beyaz
500000.0,2016,250000,Duz,Dizel,Beyaz
580000.0,2015,117000,Duz,Dizel,Beyaz
790000.0,2023,16500,Duz,Benzin,Gri
655000.0,2016,97000,Duz,LPG & Benzin,Gri (metalik)
635000.0,2016,194000,Duz,Dizel,Gri (Gümüş)
769000.0,2023,26000,Duz,LPG & Benzin,Mavi
770000.0,2023,13500,Duz,Benzin,Beyaz
585000.0,2016,154200,Duz,Dizel,Beyaz
590000.0,2017,106000,Duz,LPG & Benzin,Beyaz
740000.0,2020,131000,Yari Otomatik,Dizel,Beyaz
830000.0,2022,40000,Duz,Dizel,Beyaz
395000.0,2017,206000,Duz,Dizel,Beyaz
760000.0,2023,96875,Duz,Dizel,Beyaz
686900.0,2017,198000,Yari Otomatik,Dizel,Beyaz
690000.0,2019,65800,Duz,LPG & Benzin,Füme
650000.0,2017,178000,Duz,Dizel,Beyaz
460000.0,2019,41500,Duz,LPG & Benzin,Sarı
1050000.0,2021,36500,Duz,Dizel,Diğer
649500.0,2019,80000,Duz,LPG & Benzin,Beyaz
920000.0,2022,42800,Duz,Benzin,Beyaz
699500.0,2021,117000,Duz,Dizel,Beyaz
758000.0,2018,87000,Duz,Dizel,Beyaz
715000.0,2021,70000,Duz,Benzin,Beyaz
652500.0,2021,113000,Duz,LPG & Benzin,Beyaz
724000.0,2019,42000,Otomatik,Benzin,Beyaz
665000.0,2018,153000,Yari Otomatik,Dizel,Gri
665000.0,2020,52000,Duz,Benzin,Beyaz
619750.0,2020,108000,Duz,LPG & Benzin,Beyaz
755000.0,2022,17000,Duz,Benzin,Mavi (metalik)
748500.0,2023,35600,Duz,Benzin,Kırmızı
793000.0,2022,49000,Duz,Benzin,Beyaz
799500.0,2021,60000,Duz,Benzin,Turuncu
950000.0,2023,27000,Duz,LPG & Benzin,Turuncu
749000.0,2017,121000,Yari Otomatik,Dizel,Beyaz
825000.0,2022,43000,Duz,Benzin,Turuncu
1068000.0,2022,78000,Yari Otomatik,Dizel,Turuncu
1054750.0,2022,40000,Yari Otomatik,Dizel,Beyaz
751000.0,2017,131000,Yari Otomatik,Dizel,Beyaz
665000.0,2017,151200,Yari Otomatik,Dizel,Beyaz
815000.0,2020,165000,Yari Otomatik,Dizel,Beyaz
560000.0,2018,226000,Duz,Dizel,Beyaz
670000.0,2021,125000,Duz,Dizel,Beyaz
725000.0,2017,130000,Yari Otomatik,Dizel,Beyaz
835000.0,2021,73000,Duz,Dizel,Beyaz
560000.0,2017,173000,Duz,Dizel,Beyaz
800000.0,2022,66000,Duz,Dizel,Beyaz
719000.0,2019,87700,Duz,Dizel,Beyaz
970000.0,2019,47000,Otomatik,LPG & Benzin,Beyaz
820000.0,2023,18000,Duz,LPG & Benzin,Mavi (metalik)
720000.0,2019,155500,Duz,Dizel,Beyaz
780000.0,2023,13000,Duz,Benzin,Mavi (metalik)
460000.0,2016,311000,Duz,Dizel,Beyaz
639000.0,2019,30000,Duz,Benzin,Kırmızı
560000.0,2017,180000,Duz,Dizel,Beyaz
620000.0,2019,183703,Duz,Dizel,Beyaz
706750.0,2020,95898,Duz,Dizel,Beyaz
770000.0,2022,50000,Duz,Benzin,Kırmızı
625000.0,2016,82000,Duz,Benzin,Kırmızı
650000.0,2021,84000,Duz,Benzin,Kahverengi
795000.0,2020,112000,Yari Otomatik,Dizel,Beyaz
450000.0,2016,310000,Duz,Dizel,Beyaz
620000.0,2017,145980,Yari Otomatik,Dizel,Gri
1024500.0,2023,32200,Duz,Dizel,Mavi
735000.0,2020,34500,Duz,Benzin,Beyaz
739750.0,2020,209000,Yari Otomatik,Dizel,Beyaz
895000.0,2022,67679,Duz,Dizel,Beyaz
925000.0,2020,97000,Otomatik,Dizel,Gri
739900.0,2022,58750,Duz,Dizel,Beyaz
772500.0,2022,52000,Duz,Benzin,Beyaz
716750.0,2022,108000,Duz,Dizel,Beyaz
855000.0,2020,71552,Duz,Dizel,Gri
635000.0,2019,62000,Duz,LPG & Benzin,Beyaz
1150000.0,2024,6001,Duz,Dizel,Gri
855000.0,2020,113785,Yari Otomatik,Dizel,Gri
657000.0,2022,72900,Duz,Benzin,Beyaz
855000.0,2020,81170,Yari Otomatik,Dizel,Beyaz
665000.0,2020,148000,Duz,Dizel,Beyaz
825000.0,2020,54733,Yari Otomatik,Dizel,Beyaz
780000.0,2022,76000,Duz,Benzin,Füme
845000.0,2020,115986,Yari Otomatik,Dizel,Gri
985000.0,2022,35000,Otomatik,Dizel,Beyaz
825000.0,2020,69843,Yari Otomatik,Dizel,Beyaz
815000.0,2023,6001,Duz,Benzin,Gri
714900.0,2023,25000,Duz,Benzin,Beyaz
1189750.0,2024,19000,Otomatik,Dizel,Beyaz
935900.0,2022,48000,Otomatik,Dizel,Beyaz
729500.0,2016,130000,Duz,Dizel,Füme
650000.0,2018,63000,Duz,Benzin,Beyaz
1050000.0,2022,62227,Yari Otomatik,Dizel,Beyaz
825000.0,2020,106711,Yari Otomatik,Dizel,Beyaz
1075000.0,2022,40000,Otomatik,Dizel,Beyaz
900000.0,2022,53000,Duz,Benzin,Beyaz
820000.0,2023,62000,Duz,Dizel,Gri
698950.0,2020,105000,Yari Otomatik,Dizel,Beyaz
449000.0,2017,317000,Duz,Dizel,Beyaz
759900.0,2022,10000,Duz,Benzin,Füme
825000.0,2020,93592,Yari Otomatik,Dizel,Beyaz
1170000.0,2024,14500,Otomatik,Dizel,Mavi
690000.0,2019,65000,Duz,LPG & Benzin,Gri
728000.0,2023,40000,Duz,Benzin,Gri
765500.0,2022,52700,Duz,Dizel,Beyaz
829900.0,2021,27500,Duz,Benzin,Kırmızı
765000.0,2021,20000,Duz,Benzin,Gri
616450.0,2017,233000,Otomatik,Dizel,Beyaz
1117950.0,2023,49700,Otomatik,Dizel,Füme
855000.0,2020,95327,Yari Otomatik,Dizel,Gri
655000.0,2016,119000,Duz,Benzin,Gri
625000.0,2016,118500,Duz,Dizel,Beyaz
855000.0,2020,105566,Yari Otomatik,Dizel,Gri
799750.0,2022,12000,Duz,Benzin,Beyaz
794900.0,2021,89878,Duz,Dizel,Beyaz
735000.0,2023,26000,Duz,Benzin,Beyaz
764900.0,2021,59993,Duz,Benzin,Beyaz
829000.0,2021,59000,Duz,LPG & Benzin,Beyaz
835000.0,2024,15000,Duz,Benzin,Gri
790000.0,2022,36845,Duz,Benzin,Gri
738000.0,2022,72500,Duz,Benzin,Beyaz
648500.0,2020,149000,Duz,Benzin,Beyaz
641000.0,2021,107000,Duz,Benzin,Beyaz
865000.0,2024,24190,Duz,Benzin,Gri
555000.0,2019,150000,Duz,Benzin,Beyaz
835000.0,2020,70000,Otomatik,Dizel,Beyaz
619500.0,2017,182000,Duz,Dizel,Beyaz
755000.0,2021,70000,Duz,Benzin,Füme
765000.0,2021,47000,Duz,Benzin,Füme
690000.0,2020,152000,Duz,Dizel,Beyaz
710000.0,2021,77000,Duz,Benzin,Füme
630000.0,2021,110000,Duz,Benzin,Kırmızı
635000.0,2019,170000,Duz,Dizel,Beyaz
905000.0,2022,39750,Otomatik,Dizel,Beyaz
635000.0,2020,182000,Duz,Dizel,Beyaz
1245000.0,2023,57000,Otomatik,Dizel,Füme
520000.0,2019,129000,Duz,Benzin,Gri
1120000.0,2022,24000,Otomatik,Dizel,Beyaz
915000.0,2023,28500,Duz,Benzin,Gri
775000.0,2024,10225,Duz,Benzin,Gri
545000.0,2017,248000,Duz,Dizel,Beyaz
815000.0,2020,97210,Yari Otomatik,Dizel,Beyaz
889000.0,2022,90000,Otomatik,Dizel,Beyaz
905000.0,2023,14000,Duz,Benzin,Turuncu
615000.0,2021,119000,Duz,Benzin,Beyaz
875000.0,2020,125000,Otomatik,Dizel,Beyaz
895000.0,2022,19644,Duz,Benzin,Beyaz
710000.0,2017,169000,Otomatik,Dizel,Beyaz
788000.0,2019,141000,Otomatik,LPG & Benzin,Beyaz
659000.0,2019,179000,Otomatik,Dizel,Beyaz
699999.0,2017,268500,Otomatik,Dizel,Beyaz
725000.0,2023,25700,Duz,Benzin,Beyaz
805000.0,2023,25000,Duz,Dizel,Gri (Gümüş)
810000.0,2023,37000,Duz,LPG & Benzin,Mavi
569900.0,2017,171000,Duz,Dizel,Beyaz
895000.0,2024,6461,Duz,Benzin,Mavi
699750.0,2021,37000,Duz,Benzin,Beyaz
809900.0,2023,20363,Duz,Benzin,Füme
1150000.0,2022,10800,Otomatik,Dizel,Beyaz
663000.0,2020,215000,Duz,Dizel,Beyaz
435000.0,2017,234000,Duz,Dizel,Beyaz
625000.0,2016,176000,Duz,Dizel,Beyaz
960000.0,2023,65400,Otomatik,Dizel,Füme
650000.0,2020,50000,Duz,Benzin,Beyaz
790000.0,2023,109000,Duz,Dizel,Beyaz
655000.0,2016,128000,Duz,Dizel,Beyaz
785000.0,2021,68000,Duz,Dizel,Beyaz
947500.0,2024,12000,Duz,Benzin,Füme
735000.0,2023,16000,Duz,Benzin,Kahverengi
865000.0,2022,139000,Yari Otomatik,Dizel,Bej
728000.0,2022,68000,Duz,Dizel,Beyaz
860000.0,2021,20500,Duz,Benzin,Gri (titanyum)
898500.0,2023,12000,Duz,Benzin,Turuncu
742000.0,2021,120000,Duz,LPG & Benzin,Beyaz
700000.0,2023,82300,Duz,Benzin,Sarı
680000.0,2019,101000,Duz,Dizel,Beyaz
770000.0,2017,141000,Yari Otomatik,Dizel,Beyaz
760000.0,2021,64500,Duz,Benzin,Mavi
794000.0,2023,47500,Duz,Dizel,Gri
885000.0,2022,33000,Duz,LPG & Benzin,Beyaz
610000.0,2016,185000,Duz,Dizel,Beyaz
630000.0,2017,114000,Duz,Benzin,Gri
814900.0,2023,49900,Duz,Benzin,Beyaz
697500.0,2019,56000,Duz,Benzin,Beyaz
1145000.0,2022,19000,Yari Otomatik,Dizel,Füme
750000.0,2020,118000,Duz,LPG & Benzin,Gri
790000.0,2018,172000,Yari Otomatik,Dizel,Beyaz
680000.0,2019,59100,Duz,LPG & Benzin,Beyaz
755000.0,2023,24800,Duz,Benzin,Mavi
690000.0,2020,13500,Duz,Benzin,Beyaz
885000.0,2024,10000,Duz,Dizel,Beyaz
740000.0,2019,53000,Duz,Dizel,Beyaz
700000.0,2022,22000,Duz,Benzin,Beyaz
860000.0,2021,37800,Duz,LPG & Benzin,Turuncu
560000.0,2023,14000,Duz,Dizel,Beyaz
670000.0,2016,92000,Duz,Dizel,Beyaz
685000.0,2017,150000,Yari Otomatik,Dizel,Beyaz
900000.0,2020,94000,Duz,Dizel,Kırmızı
790000.0,2023,55000,Duz,LPG & Benzin,Gri
895000.0,2021,34000,Duz,Benzin,Gri
715000.0,2020,89500,Duz,Benzin,Gri
630000.0,2020,91000,Duz,LPG & Benzin,Beyaz
650000.0,2020,61000,Duz,Benzin,Yeşil
919000.0,2023,28000,Duz,Dizel,Füme
630000.0,2017,202976,Otomatik,Benzin,Beyaz
681000.0,2020,207000,Otomatik,Dizel,Beyaz
745000.0,2023,35000,Duz,Benzin,Beyaz
750000.0,2022,27000,Duz,Benzin,Gri (Gümüş)
835000.0,2023,18000,Duz,Dizel,Beyaz
680000.0,2020,114000,Duz,Dizel,Beyaz
909900.0,2024,28500,Duz,Dizel,Beyaz
710000.0,2021,29000,Duz,Benzin,Beyaz
700000.0,2017,171000,Duz,Dizel,Beyaz
745000.0,2023,35000,Duz,Benzin,Mavi
740000.0,2022,79000,Duz,Dizel,Beyaz
699000.0,2020,27000,Duz,LPG & Benzin,Beyaz
755000.0,2019,101000,Duz,Dizel,Beyaz
743000.0,2021,69500,Duz,Benzin,Kırmızı
745000.0,2022,36500,Duz,Benzin,Mavi (metalik)
755000.0,2020,88000,Duz,Dizel,Beyaz
875000.0,2023,13550,Duz,Benzin,Gri (Gümüş)
599900.0,2016,159000,Duz,Dizel,Beyaz
619000.0,2021,85000,Duz,Benzin,Beyaz
859000.0,2022,29000,Duz,Benzin,Beyaz
675000.0,2021,207500,Duz,Dizel,Beyaz
1120000.0,2021,48000,Duz,Dizel,Mavi (metalik)
830000.0,2023,26000,Duz,LPG & Benzin,Beyaz
569000.0,2017,194715,Duz,Dizel,Beyaz
589000.0,2020,112000,Duz,Dizel,Beyaz
880000.0,2023,28000,Duz,Benzin,Mavi
890000.0,2019,102000,Yari Otomatik,Dizel,Beyaz
850000.0,2023,17600,Duz,Benzin,Mavi (metalik)
899000.0,2023,14000,Duz,Benzin,Mavi (metalik)
675000.0,2017,166500,Duz,Dizel,Beyaz
840000.0,2023,12700,Duz,Benzin,Mavi
825000.0,2023,12000,Duz,Benzin,Mavi
815000.0,2024,24000,Duz,Benzin,Beyaz
670000.0,2020,157500,Duz,Dizel,Beyaz
820000.0,2023,12000,Duz,Benzin,Beyaz
585000.0,2017,301450,Duz,Dizel,Beyaz
995000.0,2022,29000,Yari Otomatik,Dizel,Füme
720000.0,2019,125000,Duz,Dizel,Beyaz
850000.0,2020,105732,Yari Otomatik,Dizel,Füme
853950.0,2022,38000,Otomatik,Benzin,Beyaz
585000.0,2016,92000,Duz,Dizel,Beyaz
615000.0,2017,180000,Duz,Dizel,Beyaz
820000.0,2023,19200,Duz,Benzin,Mavi (metalik)
852500.0,2024,13850,Duz,Benzin,Gri
675000.0,2019,178000,Yari Otomatik,Dizel,Beyaz
549000.0,2020,53000,Duz,Benzin,Kırmızı
825000.0,2022,31000,Duz,Benzin,Turuncu
815000.0,2017,85100,Yari Otomatik,Dizel,Beyaz
840000.0,2019,24000,Otomatik,Benzin,Kırmızı
